lat,lon,acq_date,evi,air_temp_encoded,wind,humidity,elevation,kbdi,fire,source
40.94193,-117.86116,2026-06-13,0.0821,14457.499999999998,0.0,29.0,1311.436401367,150.41209255050364,1,firms_viirs
36.26221,-120.19181,2026-06-13,0.23470000000000002,14797.5,0.0,43.0,115.828117371,283.67992310249207,0,sampled_nofire
33.83576,-114.32248,2026-06-13,0.08610000000000001,15167.499999999998,0.0,36.0,266.565734863,306.53369521462133,0,sampled_nofire
37.26445,-119.63437,2026-06-13,0.3504,14747.5,0.0,29.0,1146.0,102.42960140066275,0,sampled_nofire
35.38816,-122.19273,2026-06-13,0.04754749888200746,14327.499999999998,0.0,100.0,0.0,109.49046416333024,0,sampled_nofire
39.1324,-114.28683,2026-06-13,0.0925,14477.499999999998,0.0,13.0,2080.843994141,171.78428340623498,0,sampled_nofire
34.75659,-115.84725,2026-06-13,0.08560000000000001,15002.499999999998,0.0,23.0,816.931152344,256.0251285618003,0,sampled_nofire
41.59922,-119.2383,2026-06-13,0.1484,14177.499999999998,0.0,29.0,1908.0,85.66842741124957,0,sampled_nofire
37.19809,-114.31385,2026-06-13,0.10940000000000001,14882.499999999998,0.0,24.0,1254.632080078,252.2640684103652,0,sampled_nofire
37.37952,-114.51858,2026-06-13,0.1255,14887.5,0.0,21.0,1406.576660156,213.12637155073014,0,sampled_nofire
36.63739,-116.8559,2026-06-13,0.0585,15227.499999999998,0.0,13.0,778.134033203,249.01306403985353,0,sampled_nofire
39.62085,-119.263,2026-06-14,0.041,14527.499999999998,0.0,12.0,1260.522949219,141.89925230961194,1,firms_viirs
40.82216,-114.25851,2026-06-14,0.0155,14372.5,0.0,25.0,1697.126098633,184.41423065154115,1,firms_viirs
36.32264,-119.66444,2026-06-14,0.1143,14787.5,0.0,41.0,68.622505188,255.2640506843917,1,firms_viirs
36.35876,-114.91188,2026-06-14,0.046900000000000004,15127.499999999998,0.0,18.0,710.588867188,252.8917349400765,1,firms_viirs
36.38429,-114.87713,2026-06-14,0.0678,15132.499999999998,0.0,19.0,616.7956197533281,252.8917349400765,1,firms_viirs
37.88242,-121.18537,2026-06-14,0.1831,14512.5,0.0,70.0,2.382113934,262.8084935275457,1,firms_viirs
37.98724,-121.26483,2026-06-14,0.1937,14497.5,0.0,71.0,7.213536739,262.8084935275457,1,firms_viirs
36.26221,-120.19181,2026-06-14,0.23470000000000002,14797.5,0.0,32.0,115.828117371,285.74836203719946,0,sampled_nofire
33.83576,-114.32248,2026-06-14,0.08610000000000001,15167.499999999998,0.0,36.0,266.565734863,308.5100378400654,0,sampled_nofire
37.26445,-119.63437,2026-06-14,0.3504,14727.499999999998,0.0,35.0,1146.0,104.27231098910076,0,sampled_nofire
35.38816,-122.19273,2026-06-14,0.04754749888200746,14352.499999999998,0.0,96.0,0.0,109.57932293719983,0,sampled_nofire
39.1324,-114.28683,2026-06-14,0.0925,14392.499999999998,0.0,22.0,2080.843994141,170.86529408860852,0,sampled_nofire
34.75659,-115.84725,2026-06-14,0.08560000000000001,15007.499999999998,0.0,26.0,816.931152344,258.8919967219958,0,sampled_nofire
41.59922,-119.2383,2026-06-14,0.1484,14217.499999999998,0.0,25.0,1908.0,84.75849830654369,0,sampled_nofire
36.35695,-114.91342,2026-06-15,0.047900000000000005,15102.499999999998,0.0,14.0,710.588867188,257.3636224243294,1,firms_viirs
36.38441,-114.87863,2026-06-15,0.0838,15117.499999999998,0.0,14.0,687.241027832,257.3636224243294,1,firms_viirs
36.95201,-119.37003,2026-06-15,0.1512,14817.499999999998,0.0,41.0,526.974914551,160.3083228253,1,firms_viirs
36.9525,-119.36904,2026-06-15,0.17420000000000002,14797.5,0.0,41.0,526.974914551,160.3083228253,1,firms_viirs
36.95296,-119.37398,2026-06-15,0.1715,14807.499999999998,0.0,41.0,526.974914551,160.3083228253,1,firms_viirs
37.3207,-120.54201,2026-06-15,0.435,14652.499999999998,0.0,56.0,47.88866806,271.76498930667856,1,firms_viirs
39.61936,-119.26669,2026-06-15,0.0407,14722.5,0.0,21.0,1262.704711914,145.10820649644387,1,firms_viirs
40.8215,-114.25877,2026-06-15,0.0155,14597.5,0.0,22.0,1697.126098633,184.15769100204585,1,firms_viirs
32.39697,-116.74879,2026-06-15,0.0931,14692.499999999998,0.0,72.0,278.810913086,177.23719562327034,1,firms_viirs
32.43896,-114.786,2026-06-15,0.0949,15177.499999999998,0.0,56.0,42.216747284,316.54804382255804,1,firms_viirs
32.44233,-114.78532,2026-06-15,0.0897,15177.499999999998,0.0,56.0,42.216747284,316.54804382255804,1,firms_viirs
32.49791,-116.79029,2026-06-15,0.1047,14542.499999999998,0.0,92.0,202.669219971,177.23719562327034,1,firms_viirs
32.49928,-116.79304,2026-06-15,0.1047,14547.5,0.0,92.0,202.669219971,177.23719562327034,1,firms_viirs
32.49982,-115.04041,2026-06-15,0.216,15162.5,0.0,57.0,18.654281616,316.54804382255804,1,firms_viirs
32.49988,-116.32166,2026-06-15,0.1401,14777.499999999998,0.0,52.0,1006.888183594,258.56544370803675,1,firms_viirs
36.26221,-120.19181,2026-06-15,0.23470000000000002,14767.499999999998,0.0,49.0,115.828117371,293.73784690095493,0,sampled_nofire
33.83576,-114.32248,2026-06-15,0.08610000000000001,15257.499999999998,0.0,36.0,266.565734863,313.9709521566798,0,sampled_nofire
37.26445,-119.63437,2026-06-15,0.3504,14652.499999999998,0.0,50.0,1146.0,108.39926245607758,0,sampled_nofire
40.82263,-114.25517,2026-06-16,0.028900000000000002,14607.499999999998,0.0,23.0,1697.126098633,186.35043306433366,1,firms_viirs
36.35711,-114.91404,2026-06-16,0.047900000000000005,15022.5,0.0,16.0,710.588867188,261.6482716389449,1,firms_viirs
33.45199,-117.45774,2026-06-16,0.2575,14327.499999999998,0.0,80.0,415.72354126,178.74826484206275,1,firms_viirs
33.45575,-117.45693,2026-06-16,0.2515,14312.5,0.0,80.0,467.890655518,178.74826484206275,1,firms_viirs
33.45638,-117.4644,2026-06-16,0.28500000000000003,14307.499999999998,0.0,93.0,467.890655518,178.74826484206275,1,firms_viirs
33.4569,-117.45715,2026-06-16,0.2894,14317.499999999998,0.0,80.0,467.890655518,178.74826484206275,1,firms_viirs
33.45749,-117.46461,2026-06-16,0.2801,14307.499999999998,0.0,93.0,467.890655518,178.74826484206275,1,firms_viirs
33.46133,-117.46408,2026-06-16,0.2124,14282.499999999998,0.0,93.0,467.890655518,178.74826484206275,1,firms_viirs
33.46243,-117.46432,2026-06-16,0.24550000000000002,14287.5,0.0,93.0,467.890655518,178.74826484206275,1,firms_viirs
33.79517,-117.4754,2026-06-16,0.1631,14422.5,0.0,84.0,377.0,231.29970419852373,1,firms_viirs
33.82106,-118.24406,2026-06-16,0.0568,14502.499999999998,0.0,94.0,9.0,198.25722040979795,1,firms_viirs
33.82243,-118.2447,2026-06-16,0.09140000000000001,14502.499999999998,0.0,94.0,9.0,198.25722040979795,1,firms_viirs
33.93777,-117.10833,2026-06-16,0.1033,14572.5,0.0,48.0,560.129760742,233.86137741804293,1,firms_viirs
33.93888,-117.10329,2026-06-16,0.1598,14567.499999999998,0.0,48.0,569.167785645,233.86137741804293,1,firms_viirs
33.93943,-117.10969,2026-06-16,0.1411,14562.5,0.0,48.0,560.129760742,233.86137741804293,1,firms_viirs
36.26221,-120.19181,2026-06-16,0.23470000000000002,14637.5,0.0,55.0,115.828117371,300.53500067147,0,sampled_nofire
33.83576,-114.32248,2026-06-16,0.08610000000000001,15127.499999999998,0.0,36.0,266.565734863,318.9428171754491,0,sampled_nofire
37.26445,-119.63437,2026-06-16,0.3504,14662.5,0.0,38.0,1146.0,111.79240764231555,0,sampled_nofire
35.38816,-122.19273,2026-06-16,0.04754749888200746,14397.5,0.0,96.0,0.0,109.72117584801616,0,sampled_nofire
39.1324,-114.28683,2026-06-16,0.0925,14477.499999999998,0.0,16.0,2080.843994141,175.1277897804832,0,sampled_nofire
36.36023,-114.913,2026-06-17,0.0575,15137.5,0.0,16.0,710.588867188,264.2608423585196,1,firms_viirs
40.82521,-114.25907,2026-06-17,0.0412,14617.499999999998,0.0,34.0,1665.016723633,188.83863236355157,1,firms_viirs
32.52403,-116.78181,2026-06-17,0.1199,14417.499999999998,0.0,92.0,258.500915527,181.84660561596894,1,firms_viirs
32.52518,-116.7811,2026-06-17,0.11960000000000001,14417.499999999998,0.0,92.0,259.00958252,181.84660561596894,1,firms_viirs
32.53014,-114.96793,2026-06-17,0.3292,15052.499999999998,0.0,55.0,23.997232437,324.8675206137769,1,firms_viirs
32.53017,-116.78111,2026-06-17,0.0918,14407.499999999998,0.0,98.0,259.00958252,181.84660561596894,1,firms_viirs
32.53041,-114.97222,2026-06-17,0.1466,15052.499999999998,0.0,55.0,23.997232437,324.8675206137769,1,firms_viirs
32.53138,-114.96992,2026-06-17,0.3965,15052.499999999998,0.0,55.0,23.997232437,324.8675206137769,1,firms_viirs
32.71557,-114.76133,2026-06-17,0.079,15042.499999999998,0.0,54.0,53.204711914,324.8675206137769,1,firms_viirs
32.71562,-114.76344,2026-06-17,0.0745,15042.499999999998,0.0,54.0,53.204711914,324.8675206137769,1,firms_viirs
34.60828,-117.33771,2026-06-17,0.0378,14692.499999999998,0.0,32.0,833.0,246.92807845391064,1,firms_viirs
34.60863,-117.34306,2026-06-17,0.34440000000000004,14707.499999999998,0.0,32.0,833.0,246.92807845391064,1,firms_viirs
36.26221,-120.19181,2026-06-17,0.23470000000000002,14597.5,0.0,51.0,115.828117371,305.6531447395941,0,sampled_nofire
33.83576,-114.32248,2026-06-17,0.08610000000000001,15192.499999999998,0.0,26.0,266.565734863,322.99921630170513,0,sampled_nofire
37.26445,-119.63437,2026-06-17,0.3504,14632.499999999998,0.0,40.0,1146.0,115.76118769745527,0,sampled_nofire
35.38816,-122.19273,2026-06-17,0.04754749888200746,14387.5,0.0,100.0,0.0,109.85367386387935,0,sampled_nofire
39.1324,-114.28683,2026-06-17,0.0925,14522.5,0.0,15.0,2080.843994141,176.55051685523378,0,sampled_nofire
34.75659,-115.84725,2026-06-17,0.08560000000000001,15037.5,0.0,20.0,816.931152344,269.9765718235617,0,sampled_nofire
41.59922,-119.2383,2026-06-17,0.1484,14232.499999999998,0.0,46.0,1908.0,93.61166944129691,0,sampled_nofire
37.19809,-114.31385,2026-06-17,0.10940000000000001,14927.499999999998,0.0,15.0,1254.632080078,262.9107635713753,0,sampled_nofire
40.82057,-114.2597,2026-06-18,0.0621,14407.499999999998,0.0,19.0,1697.126098633,192.76727205731504,1,firms_viirs
37.29906,-114.60416,2026-06-18,0.1178,14827.499999999998,0.0,14.0,1287.171508789,226.07743085208546,1,firms_viirs
37.30074,-114.60243,2026-06-18,0.12840000000000001,14827.499999999998,0.0,14.0,1287.171508789,226.07743085208546,1,firms_viirs
37.30082,-114.61121,2026-06-18,0.1262,14842.499999999998,0.0,13.0,1299.139892578,226.07743085208546,1,firms_viirs
37.30627,-114.60303,2026-06-18,0.12760000000000002,14827.499999999998,0.0,14.0,1327.660400391,226.07743085208546,1,firms_viirs
37.31517,-114.60052,2026-06-18,0.12350000000000001,14817.499999999998,0.0,14.0,1368.513671875,226.07743085208546,1,firms_viirs
37.34281,-114.62817,2026-06-18,0.18030000000000002,14802.499999999998,0.0,15.0,1682.924560547,226.07743085208546,1,firms_viirs
37.34304,-114.64318,2026-06-18,0.2049,14772.5,0.0,15.0,1778.937133789,226.07743085208546,1,firms_viirs
37.34439,-114.62682,2026-06-18,0.1729,14812.5,0.0,15.0,1682.924560547,226.07743085208546,1,firms_viirs
37.34455,-114.64156,2026-06-18,0.1698,14767.499999999998,0.0,15.0,1778.937133789,226.07743085208546,1,firms_viirs
37.34993,-114.62153,2026-06-18,0.1819,14822.5,0.0,15.0,1628.068725586,226.07743085208546,1,firms_viirs
37.35005,-114.62872,2026-06-18,0.2194,14807.499999999998,0.0,15.0,1700.035522461,226.07743085208546,1,firms_viirs
37.35154,-114.62034,2026-06-18,0.2132,14832.499999999998,0.0,15.0,1628.068725586,226.07743085208546,1,firms_viirs
37.35163,-114.6278,2026-06-18,0.21480000000000002,14812.5,0.0,15.0,1700.035522461,226.07743085208546,1,firms_viirs
37.35878,-114.62099,2026-06-18,0.19310000000000002,14767.499999999998,0.0,14.0,1585.840698242,226.07743085208546,1,firms_viirs
36.26221,-120.19181,2026-06-18,0.23470000000000002,14602.499999999998,0.0,57.0,115.828117371,312.5631792854979,0,sampled_nofire
33.83576,-114.32248,2026-06-18,0.08610000000000001,15037.5,0.0,20.0,266.565734863,329.4348396771595,0,sampled_nofire
37.26445,-119.63437,2026-06-18,0.3504,14587.5,0.0,37.0,1146.0,121.83784166127568,0,sampled_nofire
37.35462,-114.6395,2026-06-19,0.23420000000000002,14737.5,0.0,18.0,1583.681640625,231.7993191557407,1,firms_viirs
37.35557,-114.64449,2026-06-19,0.2301,14727.499999999998,0.0,18.0,1622.3828125,231.7993191557407,1,firms_viirs
37.37115,-114.27718,2026-06-19,0.22260000000000002,14617.499999999998,0.0,23.0,1972.903930664,231.7993191557407,1,firms_viirs
37.37372,-114.27103,2026-06-19,0.2049,14612.5,0.0,23.0,1998.759155273,231.7993191557407,1,firms_viirs
37.38839,-114.26382,2026-06-19,0.2218,14642.499999999998,0.0,22.0,1941.099121094,231.7993191557407,1,firms_viirs
37.38992,-114.2524,2026-06-19,0.1988,14662.5,0.0,22.0,1891.201049805,231.7993191557407,1,firms_viirs
37.39343,-114.25123,2026-06-19,0.20170000000000002,14647.5,0.0,23.0,1891.201049805,231.7993191557407,1,firms_viirs
37.39441,-114.25631,2026-06-19,0.18780000000000002,14677.499999999998,0.0,22.0,1941.099121094,231.7993191557407,1,firms_viirs
37.39793,-114.25516,2026-06-19,0.1778,14677.499999999998,0.0,22.0,1840.797241211,231.7993191557407,1,firms_viirs
37.43454,-114.27068,2026-06-19,0.1713,14647.5,0.0,24.0,1809.668334961,231.7993191557407,1,firms_viirs
37.43712,-114.26467,2026-06-19,0.17980000000000002,14597.5,0.0,24.0,1828.173828125,231.7993191557407,1,firms_viirs
37.43807,-114.26962,2026-06-19,0.1713,14602.499999999998,0.0,24.0,1822.744384766,231.7993191557407,1,firms_viirs
37.44064,-114.26357,2026-06-19,0.17850000000000002,14602.499999999998,0.0,24.0,1828.173828125,231.7993191557407,1,firms_viirs
37.75753,-121.66048,2026-06-19,0.1549,14272.5,0.0,92.0,325.571929932,266.3312217079335,1,firms_viirs
37.883,-121.18813,2026-06-19,0.1831,14382.499999999998,0.0,89.0,2.382113934,289.1806300532867,1,firms_viirs
36.26221,-120.19181,2026-06-19,0.23470000000000002,14507.499999999998,0.0,71.0,115.828117371,320.6953436051701,0,sampled_nofire
33.83576,-114.32248,2026-06-19,0.08610000000000001,14947.5,0.0,24.0,266.565734863,337.34464019740557,0,sampled_nofire
37.26445,-119.63437,2026-06-19,0.3504,14397.5,0.0,62.0,1146.0,128.90825124676206,0,sampled_nofire
35.38816,-122.19273,2026-06-19,0.04754749888200746,14407.499999999998,0.0,93.0,0.0,110.07202685720321,0,sampled_nofire
39.1324,-114.28683,2026-06-19,0.0925,14547.5,0.0,19.0,2080.843994141,197.61786345063675,0,sampled_nofire
39.61767,-119.26823,2026-06-22,0.053200000000000004,14672.5,2.13,36.0,1262.704711914,200.01930298524022,1,firms_viirs
39.61985,-119.26981,2026-06-22,0.0383,14672.5,2.13,36.0,1262.704711914,200.01930298524022,1,firms_viirs
40.82321,-114.25564,2026-06-22,0.024300000000000002,14682.499999999998,2.7,27.0,1697.126098633,209.86648291055886,1,firms_viirs
40.82341,-114.25924,2026-06-22,0.022500000000000003,14677.499999999998,3.23,25.0,1697.126098633,209.86648291055886,1,firms_viirs
32.50194,-116.79412,2026-06-22,0.092,14412.5,0.51,97.0,202.669219971,187.2748649158699,1,firms_viirs
32.52945,-116.7812,2026-06-22,0.0918,14397.5,1.14,98.0,259.00958252,187.2748649158699,1,firms_viirs
33.79318,-117.47957,2026-06-22,0.08850000000000001,14402.499999999998,0.71,82.0,372.839477539,243.06104113626736,1,firms_viirs
33.82001,-118.24831,2026-06-22,0.0721,14507.499999999998,0.81,84.0,7.718018532,202.0709255866707,1,firms_viirs
34.33686,-118.52157,2026-06-22,0.3519,14382.499999999998,1.7,85.0,570.299316406,259.64899581281196,1,firms_viirs
36.3588,-114.91356,2026-06-22,0.0538,15002.499999999998,0.42,10.0,710.588867188,293.13201871183725,1,firms_viirs
37.35736,-114.67204,2026-06-22,0.2535,14662.5,2.78,13.0,1728.438964844,247.3024254096644,1,firms_viirs
37.36208,-114.26048,2026-06-22,0.2487,14602.499999999998,4.79,13.0,2083.352294922,247.3024254096644,1,firms_viirs
40.82005,-114.25581,2026-06-23,0.0459,14597.5,1.53,20.0,1697.126098633,212.40016090003363,1,firms_viirs
40.82457,-114.25964,2026-06-23,0.022500000000000003,14642.499999999998,3.18,18.0,1697.126098633,212.40016090003363,1,firms_viirs
37.35343,-114.6943,2026-06-23,0.2661,14522.5,3.67,20.0,2078.986572266,254.7374203020209,1,firms_viirs
37.36004,-114.68939,2026-06-23,0.20020000000000002,14577.499999999998,3.4,17.0,1985.583618164,254.7374203020209,1,firms_viirs
37.36019,-114.69549,2026-06-23,0.3034,14547.5,3.67,20.0,1999.795410156,254.7374203020209,1,firms_viirs
37.36034,-114.70119,2026-06-23,0.257,14497.5,3.67,20.0,1999.795410156,254.7374203020209,1,firms_viirs
37.36198,-114.26321,2026-06-23,0.2781,14542.499999999998,4.08,18.0,2083.352294922,247.3024254096644,1,firms_viirs
37.36696,-114.69684,2026-06-23,0.251,14617.499999999998,4.24,17.0,1902.889526367,254.7374203020209,1,firms_viirs
37.3671,-114.70216,2026-06-23,0.24050000000000002,14572.5,3.4,17.0,1902.889526367,254.7374203020209,1,firms_viirs
37.36814,-114.24834,2026-06-23,0.2766,14497.5,4.08,18.0,2193.834228516,248.80258987346306,1,firms_viirs
39.28664,-121.63805,2026-06-24,0.1751,14552.499999999998,3.71,63.0,25.592216492,412.1476720506578,1,firms_viirs
39.62072,-119.262,2026-06-24,0.041,14627.499999999998,2.76,21.0,1260.522949219,203.09821873656347,1,firms_viirs
39.62141,-119.26644,2026-06-24,0.0557,14607.499999999998,2.64,22.0,1262.704711914,203.09821873656347,1,firms_viirs
40.82145,-114.25758,2026-06-24,0.0155,14847.5,8.26,12.0,1697.126098633,214.96735740462992,1,firms_viirs
40.82167,-114.25618,2026-06-24,0.0363,14852.499999999998,8.26,12.0,1697.126098633,214.96735740462992,1,firms_viirs
41.22324,-120.6149,2026-06-24,0.1501,14367.499999999998,0.85,43.0,1729.927734375,110.10954838090409,1,firms_viirs
36.26221,-120.19181,2026-06-24,0.23470000000000002,14682.499999999998,2.02,55.0,115.828117371,332.52651189641443,0,sampled_nofire
34.75659,-115.84725,2026-06-24,0.08560000000000001,15092.499999999998,1.82,25.0,816.931152344,294.6363943809935,0,sampled_nofire
36.63739,-116.8559,2026-06-24,0.0585,15227.499999999998,2.87,17.0,778.134033203,291.59153803143477,0,sampled_nofire
40.82394,-114.25478,2026-06-26,0.0307,14762.5,7.82,13.0,1658.148681641,221.33668498417111,1,firms_viirs
36.35878,-114.91322,2026-06-26,0.0538,15047.5,7.63,13.0,710.588867188,305.3875925904837,1,firms_viirs
36.38449,-114.87521,2026-06-26,0.0678,15077.499999999998,8.71,13.0,687.241027832,305.3875925904837,1,firms_viirs
37.35981,-114.24662,2026-06-26,0.2021,14467.499999999998,6.3,18.0,2275.768554688,256.70174159026624,1,firms_viirs
37.36456,-114.22475,2026-06-26,0.2484,14472.5,5.57,19.0,2212.072998047,256.70174159026624,1,firms_viirs
37.3652,-114.22995,2026-06-26,0.2404,14507.499999999998,5.57,19.0,2083.849853516,256.70174159026624,1,firms_viirs
37.36821,-114.2243,2026-06-26,0.26880000000000004,14512.5,5.57,19.0,2074.11328125,256.70174159026624,1,firms_viirs
37.37953,-114.19563,2026-06-26,0.2706,14532.499999999998,5.57,19.0,2045.401855469,256.70174159026624,1,firms_viirs
37.38258,-114.19028,2026-06-26,0.2561,14592.499999999998,4.63,18.0,1927.527587891,256.70174159026624,1,firms_viirs
40.81718,-114.25521,2026-06-27,0.03113049450211342,14242.499999999998,2.84,63.0,1697.126098633,224.2915918014451,1,firms_viirs
40.81755,-114.25106,2026-06-27,0.031131671981980392,14317.499999999998,2.3,54.0,1658.148681641,224.2915918014451,1,firms_viirs
40.82207,-114.25529,2026-06-27,0.031133789924307775,14257.499999999998,2.84,63.0,1697.126098633,224.2915918014451,1,firms_viirs
36.35982,-114.9093,2026-06-27,0.02948211236323452,14957.499999999998,6.94,21.0,710.588867188,306.24675494750505,1,firms_viirs
37.35586,-114.24046,2026-06-27,0.029687046402978645,14327.499999999998,4.15,29.0,2281.502441406,257.31841608645874,1,firms_viirs
37.35632,-114.24616,2026-06-27,0.029681024769669728,14342.499999999998,4.15,29.0,2275.768554688,256.70174159026624,1,firms_viirs
37.36052,-114.2398,2026-06-27,0.029686693326690994,14347.5,4.53,29.0,2281.502441406,257.31841608645874,1,firms_viirs
37.37209,-114.20831,2026-06-27,0.02971659860222272,14367.499999999998,4.53,29.0,2144.583984375,257.31841608645874,1,firms_viirs
37.37587,-114.19701,2026-06-27,0.02972732079972305,14457.499999999998,5.66,29.0,2045.401855469,256.70174159026624,1,firms_viirs
37.37971,-114.18661,2026-06-27,0.029737070542754113,14477.499999999998,5.66,29.0,1927.527587891,256.70174159026624,1,firms_viirs
37.38013,-114.19167,2026-06-27,0.02973184805859683,14472.5,5.66,29.0,1927.527587891,256.70174159026624,1,firms_viirs
37.38055,-114.19671,2026-06-27,0.029726635113143936,14387.5,4.53,29.0,2045.401855469,256.70174159026624,1,firms_viirs
40.82296,-114.25611,2026-06-30,0.031134210917734332,14192.499999999998,2.6,35.0,1697.126098633,228.68465285833832,1,firms_viirs
37.88164,-121.18845,2026-06-30,0.06375008906477353,14452.499999999998,2.45,63.0,2.382113934,316.70231928677606,1,firms_viirs
37.8847,-121.18707,2026-06-30,0.06370048139718357,14457.499999999998,2.45,63.0,2.382113934,316.70231928677606,1,firms_viirs
37.94954,-122.4005,2026-06-30,0.1173984015072023,14282.499999999998,5.55,93.0,4.144585609,190.65717319891033,1,firms_viirs
38.01384,-122.11437,2026-06-30,0.10506330649124535,14342.499999999998,1.8,81.0,16.152906418,269.5764920836119,1,firms_viirs
39.62106,-119.26513,2026-06-30,0.033261684849803436,14297.5,2.72,38.0,1262.704711914,236.02952586490224,1,firms_viirs
36.35564,-114.91043,2026-06-30,0.029484961044559464,14862.5,4.84,15.0,710.588867188,317.0444282582304,1,firms_viirs
36.38116,-114.87575,2026-06-30,0.029503605550084945,14927.499999999998,6.21,14.0,687.241027832,317.0444282582304,1,firms_viirs
36.66465,-120.13465,2026-06-30,0.024902307681595806,14542.499999999998,1.94,52.0,60.196655273,357.325741490061,1,firms_viirs
37.45592,-121.93031,2026-06-30,0.09859620490679291,14347.5,1.1,90.0,4.845137119,274.589686694974,1,firms_viirs
36.26221,-120.19181,2026-06-30,0.026469248787718808,14527.499999999998,2.09,45.0,115.828117371,357.325741490061,0,sampled_nofire
39.62043,-119.26252,2026-07-01,0.03323601477300023,14307.499999999998,2.3,37.0,1260.522949219,236.34037266118293,1,firms_viirs
40.9415,-117.86082,2026-07-01,0.032403943965027146,14252.499999999998,2.22,67.0,1311.436401367,219.90755714780954,1,firms_viirs
34.4295,-118.64597,2026-07-01,0.005509573970630742,14437.5,0.95,85.0,345.79977417,275.71124176621043,1,firms_viirs
34.60624,-117.33654,2026-07-01,0.02910924813910568,14432.499999999998,4.36,61.0,833.0,281.28457731000043,1,firms_viirs
34.60717,-117.33723,2026-07-01,0.029101868274954264,14432.499999999998,4.36,61.0,833.0,281.28457731000043,1,firms_viirs
34.61001,-117.33579,2026-07-01,0.029087201215697238,14427.499999999998,4.36,61.0,833.0,281.28457731000043,1,firms_viirs
34.62098,-117.10333,2026-07-01,0.02958929864164377,14332.499999999998,2.82,60.0,1100.735595703,280.44872733943345,1,firms_viirs
34.81871,-118.75211,2026-07-01,0.010260896311599595,14402.499999999998,5.88,41.0,1076.0,299.16106068383516,1,firms_viirs
36.3589,-114.90944,2026-07-01,0.029482878601404652,14867.499999999998,4.36,15.0,710.588867188,319.2350171154247,1,firms_viirs
36.38287,-114.87526,2026-07-01,0.029502520499018477,14917.499999999998,5.99,15.0,687.241027832,319.2350171154247,1,firms_viirs
32.36911,-114.91772,2026-07-01,0.03799856804668846,14777.499999999998,2.47,32.0,25.675554276,385.4725873289821,1,firms_viirs
